Transaction_ID,Date_Created,Subscription_Type,Monthly_Fee,Negotiation_Success_Prob,User_Feedback,Monthly_Fee_USD,Monthly_Fee_Naira,Is_Prob_Imputed,Is_Date_Missing,Date_Created_Clean,Is_Outlier,Expected_Savings_USD,Priority_Score,Sentiment_Category,Cumulative_Savings,Cumulative_Percentage
TRX-93240,2026-03-01,netflix,$137.42,0.9,    Spaces at the beginning,137.42,206129.99999999997,0,0,2026-01-03,1,123.678,Critical,General Inquiry,18269.123378595803,12.294540816919202
TRX-91358,,internet provider,$137.32,0.9,Negotiation needed ASAP,137.32,205980.0,0,1,1900-01-01,1,123.588,Critical,General Inquiry,18392.711378595803,12.377711622600094
TRX-71369,2026-03-01,gym membership,137.2214719945127,0.9,Negotiation needed ASAP,137.2214719945127,205832.20799176907,0,0,2026-01-03,1,123.49932479506144,Critical,General Inquiry,18516.210703390865,12.460822752679482
TRX-55065,,gym membership,137.105274245595,0.9,,137.105274245595,205657.91136839252,0,1,1900-01-01,1,123.39474682103551,Critical,General Inquiry,18639.6054502119,12.54386350509796
TRX-10750,2026-03-01,electricity bill,$125.30,0.9845969969560586,,125.3,187950.0,0,0,2026-01-03,1,123.37000371859415,Critical,General Inquiry,18762.975453930496,12.626887606192971
TRX-52138,,gym membership,136.8495962047947,0.9,Negotiation needed ASAP,136.8495962047947,205274.39430719204,0,1,1900-01-01,1,123.16463658431523,Critical,General Inquiry,18886.14009051481,12.709773501717711
TRX-94217,2026-03-12,cloud storage,136.8104432609729,0.9,It's too expensive!!!,136.8104432609729,205215.66489145937,0,0,2026-12-03,1,123.12939893487561,Critical,Pricing Complaint,19009.269489449685,12.792635683421578
TRX-70672,03/09/2025,internet provider,$136.73,0.9,It's too expensive!!!,136.73,205094.99999999997,0,0,1900-01-01,1,123.05699999999999,Critical,Pricing Complaint,19132.326489449686,12.87544914293766
TRX-54452,03/08/2025,netflix,$146.22,0.8415806661307496,Stop charging me.,146.22,219330.0,0,0,1900-01-01,1,123.0559250016382,Critical,Churn Risk,19255.382414451324,12.958261879013925
TRX-65344,2026-03-01,netflix,$136.65,0.9,    Spaces at the beginning,136.65,204975.0,0,0,2026-01-03,1,122.98500000000001,Critical,General Inquiry,19378.367414451324,13.041026884812743
TRX-7406,2025-07-08,cloud storage,$136.63,0.9,Negotiation needed ASAP,136.63,204945.0,0,0,2025-08-07,1,122.967,Critical,General Inquiry,19501.334414451325,13.123779777182246
TRX-40405,2026-03-01,electricity bill,$138.28,0.8882254015185058,    Spaces at the beginning,138.28,207420.0,0,0,2026-01-03,1,122.82380852197899,Critical,General Inquiry,19624.158222973303,13.206436306226879
TRX-55201,2026-03-01,gym membership,$136.46,0.9,Negotiation needed ASAP,136.46,204690.0,0,0,2026-01-03,1,122.81400000000001,Critical,General Inquiry,19746.9722229733,13.2890862344472
TRX-78523,,electricity bill,136.3782880760188,0.9,It's too expensive!!!,136.3782880760188,204567.4321140282,0,1,1900-01-01,1,122.74045926841693,Critical,Pricing Complaint,19869.71268224172,13.37168667208675
TRX-33844,,cloud storage,136.3506342715329,0.9,Stop charging me.,136.3506342715329,204525.95140729935,0,1,1900-01-01,1,122.71557084437961,Critical,Churn Risk,19992.4282530861,13.454270360606003
TRX-94527,,internet provider,$136.24,0.9,    Spaces at the beginning,136.24,204360.0,0,1,1900-01-01,1,122.61600000000001,Critical,General Inquiry,20115.0442530861,13.536787041103853
TRX-12320,2025-09-08,netflix,$136.21,0.9,    Spaces at the beginning,136.21,204315.0,0,0,2025-08-09,1,122.58900000000001,Critical,General Inquiry,20237.6332530861,13.619285551457727
TRX-45005,2026-02-04,spotify,$136.16,0.9,Stop charging me.,136.16,204240.0,0,0,2026-04-02,1,122.544,Critical,Churn Risk,20360.1772530861,13.701753778238315
TRX-67986,2026-03-01,cloud storage,$131.92,0.9277418673457547,    Spaces at the beginning,131.92,197879.99999999997,0,0,2026-01-03,1,122.38770714025195,Critical,General Inquiry,20482.564960226355,13.784116824879508
TRX-25145,20/11/2025,netflix,143.4484766828353,0.8529913970857773,It's too expensive!!!,143.4484766828353,215172.71502425295,0,0,1900-01-01,1,122.36031653551822,Critical,Pricing Complaint,20604.925276761875,13.866461438512125
TRX-63868,06/11/2025,electricity bill,$137.06,0.8914877085667026,,137.06,205590.0,0,0,1900-01-01,1,122.18730533615225,Critical,General Inquiry,20727.112582098027,13.948689621092836
TRX-13081,2026-03-01,internet provider,$135.69,0.8998224017034072,    Spaces at the beginning,135.69,203535.0,0,0,2026-01-03,1,122.09690168713533,Critical,General Inquiry,20849.209483785162,14.030856964883979
TRX-62488,30/06/2025,netflix,$135.66,0.9,Stop charging me.,135.66,203490.0,0,0,1900-01-01,1,122.094,Critical,Churn Risk,20971.303483785163,14.113022355931673
TRX-98898,,internet provider,$135.54,0.9,Negotiation needed ASAP,135.54,203310.0,0,1,1900-01-01,1,121.98599999999999,Critical,General Inquiry,21093.289483785164,14.195115066403478
TRX-70734,,internet provider,$135.46,0.9,    Spaces at the beginning,135.46,203190.0,0,1,1900-01-01,1,121.91400000000002,Critical,General Inquiry,21215.203483785164,14.277159323158017
TRX-76474,2026-03-01,spotify,135.413877323012,0.9,It's too expensive!!!,135.413877323012,203120.815984518,0,0,2026-01-03,1,121.8724895907108,Critical,Pricing Complaint,21337.075973375875,14.359175644723182
TRX-36070,2025-10-21,electricity bill,$135.39,0.9,Stop charging me.,135.39,203084.99999999997,0,0,1900-01-01,1,121.85099999999998,Critical,Churn Risk,21458.926973375874,14.441177504475117
TRX-52482,02/09/2025,cloud storage,135.3778352262372,0.9,,135.3778352262372,203066.75283935582,0,0,1900-01-01,1,121.8400517036135,Critical,General Inquiry,21580.767025079487,14.523171996370696
TRX-10565,2026-03-01,netflix,$135.31,0.9,Stop charging me.,135.31,202965.0,0,0,2026-01-03,1,121.77900000000001,Critical,Churn Risk,21702.546025079486,14.605125402405369
TRX-18424,27/12/2025,internet provider,135.0881956804814,0.9,Stop charging me.,135.0881956804814,202632.29352072207,0,0,1900-01-01,1,121.57937611243325,Critical,Churn Risk,21824.12540119192,14.686944467892724
TRX-48229,,netflix,$130.65,0.9304974228463849,    Spaces at the beginning,130.65,195975.0,0,1,1900-01-01,1,121.5694882948802,Critical,General Inquiry,21945.6948894868,14.768756879192354
TRX-81005,,electricity bill,135.0462084278539,0.9,Stop charging me.,135.0462084278539,202569.31264178088,0,1,1900-01-01,1,121.54158758506853,Critical,Churn Risk,22067.236477071867,14.850550514198865
TRX-82394,2026-03-01,gym membership,134.9995636274066,0.9,    Spaces at the beginning,134.9995636274066,202499.34544110988,0,0,2026-01-03,1,121.49960726466593,Critical,General Inquiry,22188.73608433653,14.932315897780715
TRX-10742,2025-07-10,spotify,134.946150596757,0.9,Negotiation needed ASAP,134.946150596757,202419.22589513552,0,0,2025-10-07,1,121.45153553708131,Critical,General Inquiry,22310.187619873614,15.014048930614004
TRX-92667,2025-04-24,netflix,134.7342681491046,0.9,It's too expensive!!!,134.7342681491046,202101.40222365689,0,0,1900-01-01,1,121.26084133419414,Critical,Pricing Complaint,22431.44846120781,15.09565363229465
TRX-45840,2026-03-01,internet provider,$126.62,0.9575221696228318,Negotiation needed ASAP,126.62,189930.0,0,0,2026-01-03,1,121.24145711764297,Critical,General Inquiry,22552.68991832545,15.177245289012125
TRX-30069,2026-02-13,internet provider,134.710005812428,0.9,Stop charging me.,134.710005812428,202065.008718642,0,0,1900-01-01,1,121.2390052311852,Critical,Churn Risk,22673.928923556636,15.258835295687753
TRX-2482,2026-03-01,cloud storage,$134.71,0.9,,134.71,202065.0,0,0,2026-01-03,1,121.239,Critical,General Inquiry,22795.167923556637,15.34042529884296
TRX-19622,22/12/2025,gym membership,134.7014492843739,0.9,Stop charging me.,134.7014492843739,202052.17392656085,0,0,1900-01-01,1,121.2313043559365,Critical,Churn Risk,22916.399227912574,15.422010123073699
TRX-50044,21/02/2026,gym membership,134.69011333649,0.9,    Spaces at the beginning,134.69011333649,202035.17000473497,0,0,1900-01-01,1,121.221102002841,Critical,General Inquiry,23037.620329915415,15.503588081444267
TRX-99045,2025-12-27,gym membership,$134.69,0.9,    Spaces at the beginning,134.69,202035.0,0,0,1900-01-01,1,121.221,Critical,General Inquiry,23158.841329915416,15.58516597117016
TRX-63837,27/04/2025,cloud storage,$134.59,0.9,It's too expensive!!!,134.59,201885.0,0,0,1900-01-01,1,121.131,Critical,Pricing Complaint,23279.972329915418,15.66668329374947
TRX-85066,20/01/2026,netflix,145.4663307430478,0.8305989258852666,Negotiation needed ASAP,145.4663307430478,218199.4961145717,0,0,1900-01-01,1,120.82417806764643,Critical,General Inquiry,23400.796507983065,15.747994134896004
TRX-27169,2026-03-01,cloud storage,147.4647391247705,0.81917001015607,    Spaces at the beginning,147.4647391247705,221197.10868715573,0,0,2026-01-03,1,120.79869184650046,Critical,General Inquiry,23521.595199829564,15.829287824623735
TRX-31648,,gym membership,$130.82,0.9229441350581551,Stop charging me.,130.82,196230.0,0,1,1900-01-01,1,120.73955174830785,Critical,Churn Risk,23642.334751577873,15.910541714940404
TRX-35526,04/09/2025,internet provider,$134.06,0.9,    Spaces at the beginning,134.06,201090.0,0,0,1900-01-01,1,120.65400000000001,Critical,General Inquiry,23762.988751577872,15.991738031642852
TRX-41973,2026-03-01,gym membership,$134.06,0.9,Stop charging me.,134.06,201090.0,0,0,2026-01-03,1,120.65400000000001,Critical,Churn Risk,23883.64275157787,16.0729343483453
TRX-56277,,spotify,$133.96,0.9,Stop charging me.,133.96,200940.0,0,1,1900-01-01,1,120.56400000000001,Critical,Churn Risk,24004.20675157787,16.15407009790117
TRX-18540,2025-11-17,electricity bill,133.9205346905779,0.9,,133.9205346905779,200880.80203586686,0,0,1900-01-01,1,120.52848122152012,Critical,General Inquiry,24124.73523279939,16.235181944445234
TRX-32948,21/10/2025,netflix,133.9088180715236,0.9,It's too expensive!!!,133.9088180715236,200863.2271072854,0,0,1900-01-01,1,120.51793626437124,Critical,Pricing Complaint,24245.253169063762,16.316286694567463
TRX-38053,06/09/2025,spotify,$133.55,0.9,    Spaces at the beginning,133.55,200325.00000000003,0,0,1900-01-01,1,120.19500000000001,Critical,General Inquiry,24365.448169063762,16.397174118822363
TRX-46339,,cloud storage,$133.43,0.9,Stop charging me.,133.43,200145.0,0,1,1900-01-01,1,120.087,Critical,Churn Risk,24485.53516906376,16.477988862501373
TRX-67110,13/02/2026,internet provider,133.4178468118112,0.9,    Spaces at the beginning,133.4178468118112,200126.77021771678,0,0,1900-01-01,1,120.07606213063008,Critical,General Inquiry,24605.61123119439,16.558796245341075
TRX-23846,2026-03-01,spotify,$133.31,0.9,,133.31,199965.0,0,0,2026-01-03,1,119.979,Critical,General Inquiry,24725.59023119439,16.639538308444187
TRX-9374,2026-03-01,cloud storage,133.1790019492713,0.9,It's too expensive!!!,133.1790019492713,199768.50292390696,0,0,2026-01-03,1,119.86110175434418,Critical,Pricing Complaint,24845.451332948734,16.720201029765903
TRX-61336,2025-10-10,gym membership,$135.91,0.8812817825178801,It's too expensive!!!,135.91,203865.0,0,0,2025-10-10,1,119.77500706200509,Critical,Pricing Complaint,24965.22634001074,16.80080581208928
TRX-59547,,spotify,$146.14,0.8193585439382616,,146.14,219209.99999999997,0,1,1900-01-01,1,119.74105761113753,Critical,General Inquiry,25084.967397621876,16.881387747508576
TRX-65304,11/03/2026,internet provider,124.2450592624773,0.9637158052924844,Stop charging me.,124.2450592624773,186367.58889371593,0,0,1900-01-01,1,119.73692734075075,Critical,Churn Risk,25204.704324962626,16.961966903386852
TRX-24670,2026-03-01,internet provider,$132.99,0.9,It's too expensive!!!,132.99,199485.0,0,0,2026-01-03,1,119.69100000000002,Critical,Pricing Complaint,25324.395324962625,17.042515151620915
TRX-99965,2025-06-15,electricity bill,142.0978256941321,0.8413381973971695,It's too expensive!!!,142.0978256941321,213146.73854119814,0,0,1900-01-01,1,119.5523285235583,Critical,Pricing Complaint,25443.947653486182,17.12297007834787
TRX-67821,,electricity bill,132.800161436342,0.9,Stop charging me.,132.800161436342,199200.242154513,0,1,1900-01-01,1,119.5201452927078,Critical,Churn Risk,25563.46779877889,17.203403346780817
TRX-94236,,cloud storage,$132.74,0.9,It's too expensive!!!,132.74,199110.0,0,1,1900-01-01,1,119.46600000000001,Critical,Pricing Complaint,25682.93379877889,17.28380017714844
TRX-88240,2026-02-02,internet provider,132.5187286997527,0.9,    Spaces at the beginning,132.5187286997527,198778.09304962904,0,0,2026-02-02,1,119.26685582977743,Critical,General Inquiry,25802.200654608667,17.3640629898033
TRX-70286,15/04/2025,electricity bill,132.3330460759213,0.9,,132.3330460759213,198499.56911388194,0,0,1900-01-01,1,119.09974146832916,Critical,General Inquiry,25921.300396076997,17.44421333979122
TRX-33367,2026-03-01,gym membership,$132.21,0.9,It's too expensive!!!,132.21,198315.0,0,0,2026-01-03,1,118.989,Critical,Pricing Complaint,26040.289396076998,17.524289164281974
TRX-32446,,spotify,$132.19,0.9,Negotiation needed ASAP,132.19,198285.0,0,1,1900-01-01,1,118.971,Critical,General Inquiry,26159.260396077,17.60435287534342
TRX-79785,2026-03-01,internet provider,$147.74,0.8045928658943566,,147.74,221610.0,0,0,2026-01-03,1,118.87055000723225,Critical,General Inquiry,26278.13094608423,17.68434898674446
TRX-96155,12/06/2025,spotify,131.794297841911,0.9,    Spaces at the beginning,131.794297841911,197691.44676286652,0,0,1900-01-01,1,118.6148680577199,Critical,General Inquiry,26396.745814141952,17.764173032299798
TRX-81516,2026-03-01,electricity bill,131.7855452265583,0.9,It's too expensive!!!,131.7855452265583,197678.31783983746,0,0,2026-01-03,1,118.60699070390247,Critical,Pricing Complaint,26515.352804845854,17.84399177664577
TRX-68254,25/03/2026,netflix,131.7556999939473,0.9,    Spaces at the beginning,131.7556999939473,197633.54999092096,0,0,1900-01-01,1,118.58012999455258,Critical,General Inquiry,26633.932934840406,17.923792444585953
TRX-28858,09/10/2025,gym membership,124.041921381925,0.9550415768757751,,124.041921381925,186062.8820728875,0,0,1900-01-01,1,118.46519219529456,Critical,General Inquiry,26752.3981270357,18.003515763031306
TRX-21370,2026-03-01,netflix,131.5236487405542,0.9,    Spaces at the beginning,131.5236487405542,197285.47311083128,0,0,2026-01-03,1,118.37128386649877,Critical,General Inquiry,26870.769410902198,18.083175884148712
TRX-66908,14/09/2025,internet provider,119.754725435613,0.9867296749964161,Negotiation needed ASAP,119.754725435613,179632.0881534195,0,0,1900-01-01,0,118.16554130836745,Critical,General Inquiry,26988.934952210566,18.1626975470475
TRX-10728,,netflix,146.6492342424827,0.8057388481352438,Negotiation needed ASAP,146.6492342424827,219973.85136372404,0,1,1900-01-01,1,118.16098507845355,Critical,General Inquiry,27107.09593728902,18.24221614374801
TRX-91393,03/12/2025,cloud storage,$131.21,0.9,It's too expensive!!!,131.21,196815.0,0,0,1900-01-01,1,118.08900000000001,Critical,Pricing Complaint,27225.18493728902,18.321686296772988
TRX-85713,2025-12-24,spotify,$130.99,0.9,It's too expensive!!!,130.99,196485.0,0,0,1900-01-01,1,117.891,Critical,Pricing Complaint,27343.07593728902,18.401023202075493
TRX-42073,,internet provider,$130.99,0.9,Negotiation needed ASAP,130.99,196485.0,0,1,1900-01-01,1,117.891,Critical,General Inquiry,27460.96693728902,18.480360107377997
TRX-6665,2025-09-12,electricity bill,130.9460027059523,0.9,Negotiation needed ASAP,130.9460027059523,196419.00405892846,0,0,2025-12-09,1,117.85140243535709,Critical,General Inquiry,27578.818339724377,18.559670364774924
TRX-29889,2025-09-10,netflix,118.6427704633209,0.9923062501706107,,118.6427704633209,177964.15569498134,0,0,2025-10-09,0,117.72996266831045,Critical,General Inquiry,27696.548302392686,18.63889889705884
TRX-34822,06/10/2025,electricity bill,130.7475038656647,0.9,It's too expensive!!!,130.7475038656647,196121.25579849703,0,0,1900-01-01,1,117.67275347909823,Critical,Pricing Complaint,27814.221055871785,18.718088929372215
TRX-75603,29/01/2026,internet provider,130.4412258602129,0.9,    Spaces at the beginning,130.4412258602129,195661.83879031937,0,0,1900-01-01,1,117.39710327419162,Critical,General Inquiry,27931.618159145975,18.797093457837093
TRX-72125,12/07/2025,netflix,130.4196345125536,0.9,Negotiation needed ASAP,130.4196345125536,195629.45176883042,0,0,1900-01-01,1,117.37767106129826,Critical,General Inquiry,28048.995830207274,18.876084909038784
TRX-35360,09/01/2026,netflix,$123.54,0.948895947308272,Negotiation needed ASAP,123.54,185310.0,0,0,1900-01-01,1,117.22660533046393,Critical,General Inquiry,28166.222435537737,18.954974697793116
TRX-14038,2026-03-01,electricity bill,130.1389002732726,0.9,,130.1389002732726,195208.35040990892,0,0,2026-01-03,1,117.12501024594535,Critical,General Inquiry,28283.347445783682,19.03379611627661
TRX-32794,2026-03-01,spotify,$130.11,0.9,,130.11,195165.00000000003,0,0,2026-01-03,1,117.09900000000002,Critical,General Inquiry,28400.44644578368,19.112600030689226
TRX-29921,11/06/2025,cloud storage,$148.33,0.7891721737231352,    Spaces at the beginning,148.33,222495.00000000003,0,0,1900-01-01,1,117.05790852835266,Critical,General Inquiry,28517.504354312034,19.191376291844218
TRX-36939,2026-03-01,gym membership,$130.01,0.9,It's too expensive!!!,130.01,195015.0,0,0,2026-01-03,1,117.009,Critical,Pricing Complaint,28634.513354312032,19.270119639110256
TRX-51477,2026-03-01,cloud storage,117.2366086750442,0.9979524679887987,Negotiation needed ASAP,117.2366086750442,175854.9130125663,0,0,2026-01-03,0,116.99656296589735,Critical,General Inquiry,28751.50991727793,19.34885461664666
TRX-6059,01/11/2025,netflix,129.8673295809568,0.9,It's too expensive!!!,129.8673295809568,194800.9943714352,0,0,1900-01-01,1,116.88059662286113,Critical,Pricing Complaint,28868.39051390079,19.42751155251087
TRX-73692,2026-03-01,cloud storage,129.8284683286278,0.9,Negotiation needed ASAP,129.8284683286278,194742.7024929417,0,0,2026-01-03,1,116.84562149576502,Critical,General Inquiry,28985.236135396557,19.50614495122343
TRX-80161,,gym membership,129.8156133676327,0.9,Negotiation needed ASAP,129.8156133676327,194723.42005144904,0,1,1900-01-01,1,116.83405203086943,Critical,General Inquiry,29102.070187427427,19.584770564052913
TRX-13504,10/05/2025,spotify,138.1748891073421,0.8441923164971906,It's too expensive!!!,138.1748891073421,207262.33366101314,0,0,1900-01-01,1,116.64617971726956,Critical,Pricing Complaint,29218.716367144698,19.66326974477178
